date,year,month,month_name,category,turnover_m,r12m_turnover,r12m_prior,yoy_growth_pct
1992-12-01,1992,12,Dec,Food retailing,3221.5,32750.2,30918.3,5.9
1993-01-01,1993,1,Jan,Food retailing,2789.1,32854.8,31050.9,5.8
1993-02-01,1993,2,Feb,Food retailing,2610.6,32903.0,31271.800000000003,5.2
1993-03-01,1993,3,Mar,Food retailing,2795.8,33055.7,31321.3,5.5
1993-04-01,1993,4,Apr,Food retailing,2832.7,33181.3,31625.5,4.9
1993-05-01,1993,5,May,Food retailing,2773.6,33257.4,31738.5,4.8
1993-06-01,1993,6,Jun,Food retailing,2714.1,33387.3,31912.7,4.6
1993-07-01,1993,7,Jul,Food retailing,2876.2,33508.8,32127.399999999998,4.3
1993-08-01,1993,8,Aug,Food retailing,2734.0,33572.3,32113.9,4.5
1993-09-01,1993,9,Sep,Food retailing,2805.7,33712.4,32327.399999999998,4.3
1993-10-01,1993,10,Oct,Food retailing,2901.8,33755.7,32506.3,3.8
1993-11-01,1993,11,Nov,Food retailing,2872.4,33927.5,32513.5,4.3
1993-12-01,1993,12,Dec,Food retailing,3433.4,34139.4,32750.2,4.2
1994-01-01,1994,1,Jan,Food retailing,2834.4,34184.7,32854.8,4.0
1994-02-01,1994,2,Feb,Food retailing,2724.2,34298.3,32903.0,4.2
1994-03-01,1994,3,Mar,Food retailing,3048.7,34551.2,33055.7,4.5
1994-04-01,1994,4,Apr,Food retailing,2837.4,34555.9,33181.3,4.1
1994-05-01,1994,5,May,Food retailing,2848.7,34631.0,33257.4,4.1
1994-06-01,1994,6,Jun,Food retailing,2869.9,34786.8,33387.3,4.2
1994-07-01,1994,7,Jul,Food retailing,2953.3,34863.9,33508.8,4.0
1994-08-01,1994,8,Aug,Food retailing,2964.7,35094.6,33572.3,4.5
1994-09-01,1994,9,Sep,Food retailing,3013.5,35302.4,33712.4,4.7
1994-10-01,1994,10,Oct,Food retailing,3081.6,35482.2,33755.7,5.1
1994-11-01,1994,11,Nov,Food retailing,3082.7,35692.5,33927.5,5.2
1994-12-01,1994,12,Dec,Food retailing,3700.0,35959.1,34139.4,5.3
1995-01-01,1995,1,Jan,Food retailing,3063.0,36187.7,34184.7,5.9
1995-02-01,1995,2,Feb,Food retailing,2949.1,36412.6,34298.3,6.2
1995-03-01,1995,3,Mar,Food retailing,3244.4,36608.299999999996,34551.2,6.0
1995-04-01,1995,4,Apr,Food retailing,3151.0,36921.899999999994,34555.9,6.8
1995-05-01,1995,5,May,Food retailing,3200.0,37273.2,34631.0,7.6
1995-06-01,1995,6,Jun,Food retailing,3179.6,37582.899999999994,34786.8,8.0
1995-07-01,1995,7,Jul,Food retailing,3212.0,37841.6,34863.9,8.5
1995-08-01,1995,8,Aug,Food retailing,3342.3,38219.2,35094.6,8.9
1995-09-01,1995,9,Sep,Food retailing,3301.7,38507.399999999994,35302.4,9.1
1995-10-01,1995,10,Oct,Food retailing,3369.8,38795.6,35482.2,9.3
1995-11-01,1995,11,Nov,Food retailing,3485.3,39198.200000000004,35692.5,9.8
1995-12-01,1995,12,Dec,Food retailing,3996.9,39495.100000000006,35959.1,9.8
1996-01-01,1996,1,Jan,Food retailing,3357.2,39789.3,36187.7,10.0
1996-02-01,1996,2,Feb,Food retailing,3339.0,40179.200000000004,36412.6,10.3
1996-03-01,1996,3,Mar,Food retailing,3468.7,40403.5,36608.299999999996,10.4
1996-04-01,1996,4,Apr,Food retailing,3346.5,40599.0,36921.899999999994,10.0
1996-05-01,1996,5,May,Food retailing,3515.8,40914.8,37273.2,9.8
1996-06-01,1996,6,Jun,Food retailing,3329.3,41064.5,37582.899999999994,9.3
1996-07-01,1996,7,Jul,Food retailing,3433.3,41285.8,37841.6,9.1
1996-08-01,1996,8,Aug,Food retailing,3577.3,41520.8,38219.2,8.6
1996-09-01,1996,9,Sep,Food retailing,3377.2,41596.3,38507.399999999994,8.0
1996-10-01,1996,10,Oct,Food retailing,3648.3,41874.8,38795.6,7.9
1996-11-01,1996,11,Nov,Food retailing,3649.2,42038.7,39198.200000000004,7.2
1996-12-01,1996,12,Dec,Food retailing,4034.4,42076.200000000004,39495.100000000006,6.5
1997-01-01,1997,1,Jan,Food retailing,3688.2,42407.2,39789.3,6.6
1997-02-01,1997,2,Feb,Food retailing,3363.0,42431.2,40179.200000000004,5.6
1997-03-01,1997,3,Mar,Food retailing,3676.9,42639.4,40403.5,5.5
1997-04-01,1997,4,Apr,Food retailing,3480.1,42773.0,40599.0,5.4
1997-05-01,1997,5,May,Food retailing,3682.6,42939.8,40914.8,4.9
1997-06-01,1997,6,Jun,Food retailing,3414.8,43025.299999999996,41064.5,4.8
1997-07-01,1997,7,Jul,Food retailing,3652.3,43244.3,41285.8,4.7
1997-08-01,1997,8,Aug,Food retailing,3669.0,43336.0,41520.8,4.4
1997-09-01,1997,9,Sep,Food retailing,3585.7,43544.5,41596.3,4.7
1997-10-01,1997,10,Oct,Food retailing,3879.4,43775.6,41874.8,4.5
1997-11-01,1997,11,Nov,Food retailing,3794.0,43920.4,42038.7,4.5
1997-12-01,1997,12,Dec,Food retailing,4339.8,44225.8,42076.200000000004,5.1
1998-01-01,1998,1,Jan,Food retailing,3973.8,44511.4,42407.2,5.0
1998-02-01,1998,2,Feb,Food retailing,3571.6,44720.0,42431.2,5.4
1998-03-01,1998,3,Mar,Food retailing,3799.6,44842.7,42639.4,5.2
1998-04-01,1998,4,Apr,Food retailing,3832.3,45194.9,42773.0,5.7
1998-05-01,1998,5,May,Food retailing,3882.4,45394.700000000004,42939.8,5.7
1998-06-01,1998,6,Jun,Food retailing,3705.2,45685.1,43025.299999999996,6.2
1998-07-01,1998,7,Jul,Food retailing,3951.3,45984.1,43244.3,6.3
1998-08-01,1998,8,Aug,Food retailing,3888.9,46204.0,43336.0,6.6
1998-09-01,1998,9,Sep,Food retailing,3897.8,46516.1,43544.5,6.8
1998-10-01,1998,10,Oct,Food retailing,4213.3,46850.0,43775.6,7.0
1998-11-01,1998,11,Nov,Food retailing,4003.3,47059.3,43920.4,7.1
1998-12-01,1998,12,Dec,Food retailing,4690.1,47409.6,44225.8,7.2
1999-01-01,1999,1,Jan,Food retailing,4218.6,47654.4,44511.4,7.1
1999-02-01,1999,2,Feb,Food retailing,3844.3,47927.100000000006,44720.0,7.2
1999-03-01,1999,3,Mar,Food retailing,4250.9,48378.399999999994,44842.7,7.9
1999-04-01,1999,4,Apr,Food retailing,4091.1,48637.200000000004,45194.9,7.6
1999-05-01,1999,5,May,Food retailing,4079.0,48833.8,45394.700000000004,7.6
1999-06-01,1999,6,Jun,Food retailing,3961.9,49090.5,45685.1,7.5
1999-07-01,1999,7,Jul,Food retailing,4239.4,49378.6,45984.1,7.4
1999-08-01,1999,8,Aug,Food retailing,4117.8,49607.5,46204.0,7.4
1999-09-01,1999,9,Sep,Food retailing,4184.0,49893.700000000004,46516.1,7.3
1999-10-01,1999,10,Oct,Food retailing,4373.6,50054.0,46850.0,6.8
1999-11-01,1999,11,Nov,Food retailing,4273.0,50323.7,47059.3,6.9
1999-12-01,1999,12,Dec,Food retailing,5099.8,50733.4,47409.6,7.0
2000-01-01,2000,1,Jan,Food retailing,4247.2,50762.0,47654.4,6.5
2000-02-01,2000,2,Feb,Food retailing,4069.7,50987.399999999994,47927.100000000006,6.4
2000-03-01,2000,3,Mar,Food retailing,4353.4,51089.9,48378.399999999994,5.6
2000-04-01,2000,4,Apr,Food retailing,4174.4,51173.2,48637.200000000004,5.2
2000-05-01,2000,5,May,Food retailing,4161.7,51255.899999999994,48833.8,5.0
2000-06-01,2000,6,Jun,Food retailing,4175.1,51469.100000000006,49090.5,4.8
2000-07-01,2000,7,Jul,Food retailing,4221.2,51450.9,49378.6,4.2
2000-08-01,2000,8,Aug,Food retailing,4362.9,51696.0,49607.5,4.2
2000-09-01,2000,9,Sep,Food retailing,4315.6,51827.6,49893.700000000004,3.9
2000-10-01,2000,10,Oct,Food retailing,4384.7,51838.7,50054.0,3.6
2000-11-01,2000,11,Nov,Food retailing,4450.9,52016.6,50323.7,3.4
2000-12-01,2000,12,Dec,Food retailing,5194.1,52110.899999999994,50733.4,2.7
2001-01-01,2001,1,Jan,Food retailing,4486.2,52349.9,50762.0,3.1
2001-02-01,2001,2,Feb,Food retailing,4221.3,52501.49999999999,50987.399999999994,3.0
2001-03-01,2001,3,Mar,Food retailing,4699.1,52847.200000000004,51089.9,3.4
2001-04-01,2001,4,Apr,Food retailing,4497.1,53169.9,51173.2,3.9
2001-05-01,2001,5,May,Food retailing,4603.0,53611.200000000004,51255.899999999994,4.6
2001-06-01,2001,6,Jun,Food retailing,4458.2,53894.299999999996,51469.100000000006,4.7
2001-07-01,2001,7,Jul,Food retailing,4532.8,54205.9,51450.9,5.4
2001-08-01,2001,8,Aug,Food retailing,4745.1,54588.1,51696.0,5.6
2001-09-01,2001,9,Sep,Food retailing,4606.5,54879.0,51827.6,5.9
2001-10-01,2001,10,Oct,Food retailing,4863.1,55357.4,51838.7,6.8
2001-11-01,2001,11,Nov,Food retailing,4941.5,55848.0,52016.6,7.4
2001-12-01,2001,12,Dec,Food retailing,5543.0,56196.9,52110.899999999994,7.8
2002-01-01,2002,1,Jan,Food retailing,5044.6,56755.3,52349.9,8.4
2002-02-01,2002,2,Feb,Food retailing,4559.4,57093.4,52501.49999999999,8.7
2002-03-01,2002,3,Mar,Food retailing,5098.2,57492.5,52847.200000000004,8.8
2002-04-01,2002,4,Apr,Food retailing,4747.6,57743.0,53169.9,8.6
2002-05-01,2002,5,May,Food retailing,5028.5,58168.5,53611.200000000004,8.5
2002-06-01,2002,6,Jun,Food retailing,4716.1,58426.4,53894.299999999996,8.4
2002-07-01,2002,7,Jul,Food retailing,4971.5,58865.1,54205.9,8.6
2002-08-01,2002,8,Aug,Food retailing,5145.5,59265.5,54588.1,8.6
2002-09-01,2002,9,Sep,Food retailing,4912.5,59571.5,54879.0,8.6
2002-10-01,2002,10,Oct,Food retailing,5283.5,59991.9,55357.4,8.4
2002-11-01,2002,11,Nov,Food retailing,5300.6,60351.0,55848.0,8.1
2002-12-01,2002,12,Dec,Food retailing,5862.1,60670.100000000006,56196.9,8.0
2003-01-01,2003,1,Jan,Food retailing,5402.8,61028.299999999996,56755.3,7.5
2003-02-01,2003,2,Feb,Food retailing,4861.0,61329.9,57093.4,7.4
2003-03-01,2003,3,Mar,Food retailing,5280.2,61511.9,57492.5,7.0
2003-04-01,2003,4,Apr,Food retailing,5171.5,61935.8,57743.0,7.3
2003-05-01,2003,5,May,Food retailing,5316.3,62223.6,58168.5,7.0
2003-06-01,2003,6,Jun,Food retailing,4895.4,62402.9,58426.4,6.8
2003-07-01,2003,7,Jul,Food retailing,5296.9,62728.3,58865.1,6.6
2003-08-01,2003,8,Aug,Food retailing,5286.8,62869.600000000006,59265.5,6.1
2003-09-01,2003,9,Sep,Food retailing,5192.1,63149.200000000004,59571.5,6.0
2003-10-01,2003,10,Oct,Food retailing,5583.9,63449.600000000006,59991.9,5.8
2003-11-01,2003,11,Nov,Food retailing,5498.8,63647.799999999996,60351.0,5.5
2003-12-01,2003,12,Dec,Food retailing,6269.7,64055.399999999994,60670.100000000006,5.6
2004-01-01,2004,1,Jan,Food retailing,5769.9,64422.5,61028.299999999996,5.6
2004-02-01,2004,2,Feb,Food retailing,5311.8,64873.3,61329.9,5.8
2004-03-01,2004,3,Mar,Food retailing,5602.4,65195.5,61511.9,6.0
2004-04-01,2004,4,Apr,Food retailing,5627.7,65651.7,61935.8,6.0
2004-05-01,2004,5,May,Food retailing,5542.3,65877.7,62223.6,5.9
2004-06-01,2004,6,Jun,Food retailing,5406.3,66388.6,62402.9,6.4
2004-07-01,2004,7,Jul,Food retailing,5722.7,66814.4,62728.3,6.5
2004-08-01,2004,8,Aug,Food retailing,5569.3,67096.9,62869.600000000006,6.7
2004-09-01,2004,9,Sep,Food retailing,5622.8,67527.59999999999,63149.200000000004,6.9
2004-10-01,2004,10,Oct,Food retailing,5819.7,67763.40000000001,63449.600000000006,6.8
2004-11-01,2004,11,Nov,Food retailing,5753.4,68018.0,63647.799999999996,6.9
2004-12-01,2004,12,Dec,Food retailing,6753.1,68501.40000000001,64055.399999999994,6.9
2005-01-01,2005,1,Jan,Food retailing,5710.3,68441.8,64422.5,6.2
2005-02-01,2005,2,Feb,Food retailing,5336.4,68466.4,64873.3,5.5
2005-03-01,2005,3,Mar,Food retailing,5936.5,68800.5,65195.5,5.5
2005-04-01,2005,4,Apr,Food retailing,5710.9,68883.7,65651.7,4.9
2005-05-01,2005,5,May,Food retailing,5661.0,69002.4,65877.7,4.7
2005-06-01,2005,6,Jun,Food retailing,5582.8,69178.9,66388.6,4.2
2005-07-01,2005,7,Jul,Food retailing,5888.5,69344.7,66814.4,3.8
2005-08-01,2005,8,Aug,Food retailing,5929.6,69705.0,67096.9,3.9
2005-09-01,2005,9,Sep,Food retailing,5931.4,70013.6,67527.59999999999,3.7
2005-10-01,2005,10,Oct,Food retailing,6100.1,70294.0,67763.40000000001,3.7
2005-11-01,2005,11,Nov,Food retailing,6071.2,70611.8,68018.0,3.8
2005-12-01,2005,12,Dec,Food retailing,7083.5,70942.2,68501.40000000001,3.6
2006-01-01,2006,1,Jan,Food retailing,6113.6,71345.5,68441.8,4.2
2006-02-01,2006,2,Feb,Food retailing,5704.1,71713.20000000001,68466.4,4.7
2006-03-01,2006,3,Mar,Food retailing,6335.1,72111.8,68800.5,4.8
2006-04-01,2006,4,Apr,Food retailing,6139.3,72540.2,68883.7,5.3
2006-05-01,2006,5,May,Food retailing,6133.3,73012.5,69002.4,5.8
2006-06-01,2006,6,Jun,Food retailing,6071.6,73501.3,69178.9,6.2
2006-07-01,2006,7,Jul,Food retailing,6197.4,73810.2,69344.7,6.4
2006-08-01,2006,8,Aug,Food retailing,6368.5,74249.1,69705.0,6.5
2006-09-01,2006,9,Sep,Food retailing,6296.9,74614.6,70013.6,6.6
2006-10-01,2006,10,Oct,Food retailing,6567.2,75081.7,70294.0,6.8
2006-11-01,2006,11,Nov,Food retailing,6614.2,75624.70000000001,70611.8,7.1
2006-12-01,2006,12,Dec,Food retailing,7569.8,76111.0,70942.2,7.3
2007-01-01,2007,1,Jan,Food retailing,6638.4,76635.8,71345.5,7.4
2007-02-01,2007,2,Feb,Food retailing,6172.9,77104.59999999999,71713.20000000001,7.5
