date,year,month,month_name,category,turnover_m
2018-06-01,2018,6,Jun,Other retailing,3611.7
2018-07-01,2018,7,Jul,Other retailing,3721.4
2018-08-01,2018,8,Aug,Other retailing,3882.2
2018-09-01,2018,9,Sep,Other retailing,3704.7
2018-10-01,2018,10,Oct,Other retailing,3965.3
2018-11-01,2018,11,Nov,Other retailing,4346.5
2018-12-01,2018,12,Dec,Other retailing,5053.1
2019-01-01,2019,1,Jan,Other retailing,3711.7
2019-02-01,2019,2,Feb,Other retailing,3458.1
2019-03-01,2019,3,Mar,Other retailing,3706.7
2019-04-01,2019,4,Apr,Other retailing,3606.5
2019-05-01,2019,5,May,Other retailing,3829.4
2019-06-01,2019,6,Jun,Other retailing,3722.7
2019-07-01,2019,7,Jul,Other retailing,3873.3
2019-08-01,2019,8,Aug,Other retailing,3969.8
2019-09-01,2019,9,Sep,Other retailing,3853.6
2019-10-01,2019,10,Oct,Other retailing,4069.3
2019-11-01,2019,11,Nov,Other retailing,4408.9
2019-12-01,2019,12,Dec,Other retailing,5191.2
2020-01-01,2020,1,Jan,Other retailing,3789.7
2020-02-01,2020,2,Feb,Other retailing,3629.8
2020-03-01,2020,3,Mar,Other retailing,4395.4
2020-04-01,2020,4,Apr,Other retailing,3645.2
2020-05-01,2020,5,May,Other retailing,4131.3
2020-06-01,2020,6,Jun,Other retailing,4142.6
2020-07-01,2020,7,Jul,Other retailing,4467.8
2020-08-01,2020,8,Aug,Other retailing,4204.6
2020-09-01,2020,9,Sep,Other retailing,4170.9
2020-10-01,2020,10,Oct,Other retailing,4462.9
2020-11-01,2020,11,Nov,Other retailing,5172.7
2020-12-01,2020,12,Dec,Other retailing,5939.5
2021-01-01,2021,1,Jan,Other retailing,4300.6
2021-02-01,2021,2,Feb,Other retailing,4008.5
2021-03-01,2021,3,Mar,Other retailing,4491.2
2021-04-01,2021,4,Apr,Other retailing,4252.1
2021-05-01,2021,5,May,Other retailing,4468.0
2021-06-01,2021,6,Jun,Other retailing,4410.4
2021-07-01,2021,7,Jul,Other retailing,4558.3
2021-08-01,2021,8,Aug,Other retailing,4593.1
2021-09-01,2021,9,Sep,Other retailing,4678.1
2021-10-01,2021,10,Oct,Other retailing,4959.2
2021-11-01,2021,11,Nov,Other retailing,5860.2
2021-12-01,2021,12,Dec,Other retailing,6683.3
2022-01-01,2022,1,Jan,Other retailing,4952.1
2022-02-01,2022,2,Feb,Other retailing,4583.2
2022-03-01,2022,3,Mar,Other retailing,5103.4
2022-04-01,2022,4,Apr,Other retailing,4898.5
2022-05-01,2022,5,May,Other retailing,5195.9
2022-06-01,2022,6,Jun,Other retailing,5166.2
2022-07-01,2022,7,Jul,Other retailing,5295.1
2022-08-01,2022,8,Aug,Other retailing,5282.3
2022-09-01,2022,9,Sep,Other retailing,5256.2
2022-10-01,2022,10,Oct,Other retailing,5413.9
2022-11-01,2022,11,Nov,Other retailing,6113.2
2022-12-01,2022,12,Dec,Other retailing,6899.8
2023-01-01,2023,1,Jan,Other retailing,5112.4
2023-02-01,2023,2,Feb,Other retailing,4728.3
2023-03-01,2023,3,Mar,Other retailing,5193.6
2023-04-01,2023,4,Apr,Other retailing,4850.1
2023-05-01,2023,5,May,Other retailing,5350.0
2023-06-01,2023,6,Jun,Other retailing,5145.1
2023-07-01,2023,7,Jul,Other retailing,5165.8
2023-08-01,2023,8,Aug,Other retailing,5307.7
2023-09-01,2023,9,Sep,Other retailing,5298.0
2023-10-01,2023,10,Oct,Other retailing,5471.7
2023-11-01,2023,11,Nov,Other retailing,6184.4
2023-12-01,2023,12,Dec,Other retailing,6951.0
2024-01-01,2024,1,Jan,Other retailing,5285.4
2024-02-01,2024,2,Feb,Other retailing,5049.2
2024-03-01,2024,3,Mar,Other retailing,5228.6
2024-04-01,2024,4,Apr,Other retailing,5213.8
2024-05-01,2024,5,May,Other retailing,5535.7
2024-06-01,2024,6,Jun,Other retailing,5333.5
2024-07-01,2024,7,Jul,Other retailing,5539.6
2024-08-01,2024,8,Aug,Other retailing,5673.8
2024-09-01,2024,9,Sep,Other retailing,5527.0
2024-10-01,2024,10,Oct,Other retailing,5977.0
2024-11-01,2024,11,Nov,Other retailing,6617.6
2024-12-01,2024,12,Dec,Other retailing,7345.0
2025-01-01,2025,1,Jan,Other retailing,5670.4
2025-02-01,2025,2,Feb,Other retailing,5122.6
2025-03-01,2025,3,Mar,Other retailing,5567.2
2025-04-01,2025,4,Apr,Other retailing,5476.2
2025-05-01,2025,5,May,Other retailing,5797.0
2025-06-01,2025,6,Jun,Other retailing,5750.7
1982-04-01,1982,4,Apr,Total (Industry),3396.4
1982-05-01,1982,5,May,Total (Industry),3497.9
1982-06-01,1982,6,Jun,Total (Industry),3357.8
1982-07-01,1982,7,Jul,Total (Industry),3486.8
1982-08-01,1982,8,Aug,Total (Industry),3355.9
1982-09-01,1982,9,Sep,Total (Industry),3454.3
1982-10-01,1982,10,Oct,Total (Industry),3551.5
1982-11-01,1982,11,Nov,Total (Industry),3830.5
1982-12-01,1982,12,Dec,Total (Industry),5179.7
1983-01-01,1983,1,Jan,Total (Industry),3384.5
1983-02-01,1983,2,Feb,Total (Industry),3369.8
1983-03-01,1983,3,Mar,Total (Industry),3805.3
1983-04-01,1983,4,Apr,Total (Industry),3665.1
1983-05-01,1983,5,May,Total (Industry),3760.0
1983-06-01,1983,6,Jun,Total (Industry),3630.8
1983-07-01,1983,7,Jul,Total (Industry),3686.5
1983-08-01,1983,8,Aug,Total (Industry),3816.3
1983-09-01,1983,9,Sep,Total (Industry),3823.4
1983-10-01,1983,10,Oct,Total (Industry),3878.7
1983-11-01,1983,11,Nov,Total (Industry),4211.5
1983-12-01,1983,12,Dec,Total (Industry),5684.3
1984-01-01,1984,1,Jan,Total (Industry),3698.5
1984-02-01,1984,2,Feb,Total (Industry),3733.2
1984-03-01,1984,3,Mar,Total (Industry),4010.9
1984-04-01,1984,4,Apr,Total (Industry),3788.4
1984-05-01,1984,5,May,Total (Industry),4242.3
1984-06-01,1984,6,Jun,Total (Industry),3872.1
1984-07-01,1984,7,Jul,Total (Industry),3978.0
1984-08-01,1984,8,Aug,Total (Industry),4096.1
1984-09-01,1984,9,Sep,Total (Industry),3901.4
1984-10-01,1984,10,Oct,Total (Industry),4274.0
1984-11-01,1984,11,Nov,Total (Industry),4557.1
1984-12-01,1984,12,Dec,Total (Industry),5847.5
1985-01-01,1985,1,Jan,Total (Industry),4130.0
1985-02-01,1985,2,Feb,Total (Industry),3856.8
1985-03-01,1985,3,Mar,Total (Industry),4196.9
1985-04-01,1985,4,Apr,Total (Industry),4228.9
1985-05-01,1985,5,May,Total (Industry),4739.1
1985-06-01,1985,6,Jun,Total (Industry),4190.3
1985-07-01,1985,7,Jul,Total (Industry),4514.6
1985-08-01,1985,8,Aug,Total (Industry),4566.3
1985-09-01,1985,9,Sep,Total (Industry),4380.3
1985-10-01,1985,10,Oct,Total (Industry),4857.7
1985-11-01,1985,11,Nov,Total (Industry),5105.0
1985-12-01,1985,12,Dec,Total (Industry),6628.2
1986-01-01,1986,1,Jan,Total (Industry),4674.9
1986-02-01,1986,2,Feb,Total (Industry),4294.1
1986-03-01,1986,3,Mar,Total (Industry),4528.0
1986-04-01,1986,4,Apr,Total (Industry),4729.0
1986-05-01,1986,5,May,Total (Industry),5261.9
1986-06-01,1986,6,Jun,Total (Industry),4637.8
1986-07-01,1986,7,Jul,Total (Industry),4989.5
1986-08-01,1986,8,Aug,Total (Industry),4923.8
1986-09-01,1986,9,Sep,Total (Industry),4962.2
1986-10-01,1986,10,Oct,Total (Industry),5305.1
1986-11-01,1986,11,Nov,Total (Industry),5303.5
1986-12-01,1986,12,Dec,Total (Industry),7340.0
1987-01-01,1987,1,Jan,Total (Industry),5065.3
1987-02-01,1987,2,Feb,Total (Industry),4679.8
1987-03-01,1987,3,Mar,Total (Industry),4993.0
1987-04-01,1987,4,Apr,Total (Industry),5166.0
1987-05-01,1987,5,May,Total (Industry),5386.3
1987-06-01,1987,6,Jun,Total (Industry),5118.9
1987-07-01,1987,7,Jul,Total (Industry),5494.6
1987-08-01,1987,8,Aug,Total (Industry),5236.7
1987-09-01,1987,9,Sep,Total (Industry),5395.1
1987-10-01,1987,10,Oct,Total (Industry),5744.4
1987-11-01,1987,11,Nov,Total (Industry),5745.0
1987-12-01,1987,12,Dec,Total (Industry),8022.4
1988-01-01,1988,1,Jan,Total (Industry),5304.4
1988-02-01,1988,2,Feb,Total (Industry),5226.8
1988-03-01,1988,3,Mar,Total (Industry),5729.7
1988-04-01,1988,4,Apr,Total (Industry),5527.3
1988-05-01,1988,5,May,Total (Industry),5787.8
1988-06-01,1988,6,Jun,Total (Industry),5739.2
1988-07-01,1988,7,Jul,Total (Industry),5722.7
1988-08-01,1988,8,Aug,Total (Industry),5787.3
1988-09-01,1988,9,Sep,Total (Industry),5946.3
1988-10-01,1988,10,Oct,Total (Industry),6065.8
1988-11-01,1988,11,Nov,Total (Industry),6470.9
1988-12-01,1988,12,Dec,Total (Industry),8885.8
1989-01-01,1989,1,Jan,Total (Industry),5980.3
1989-02-01,1989,2,Feb,Total (Industry),5574.1
1989-03-01,1989,3,Mar,Total (Industry),6299.0
1989-04-01,1989,4,Apr,Total (Industry),6075.7
1989-05-01,1989,5,May,Total (Industry),6437.8
1989-06-01,1989,6,Jun,Total (Industry),6377.4
1989-07-01,1989,7,Jul,Total (Industry),6287.5
1989-08-01,1989,8,Aug,Total (Industry),6436.4
1989-09-01,1989,9,Sep,Total (Industry),6565.5
1989-10-01,1989,10,Oct,Total (Industry),6605.4
1989-11-01,1989,11,Nov,Total (Industry),7154.3
1989-12-01,1989,12,Dec,Total (Industry),9394.4
1990-01-01,1990,1,Jan,Total (Industry),6511.6
1990-02-01,1990,2,Feb,Total (Industry),6031.0
1990-03-01,1990,3,Mar,Total (Industry),6749.3
1990-04-01,1990,4,Apr,Total (Industry),6476.1
1990-05-01,1990,5,May,Total (Industry),6947.9
1990-06-01,1990,6,Jun,Total (Industry),6758.9
1990-07-01,1990,7,Jul,Total (Industry),6573.5
1990-08-01,1990,8,Aug,Total (Industry),6911.2
1990-09-01,1990,9,Sep,Total (Industry),6589.3
1990-10-01,1990,10,Oct,Total (Industry),7002.9
1990-11-01,1990,11,Nov,Total (Industry),7402.3
1990-12-01,1990,12,Dec,Total (Industry),9414.4
1991-01-01,1991,1,Jan,Total (Industry),6837.2
1991-02-01,1991,2,Feb,Total (Industry),6284.6
1991-03-01,1991,3,Mar,Total (Industry),6837.9
1991-04-01,1991,4,Apr,Total (Industry),6709.5
1991-05-01,1991,5,May,Total (Industry),7191.7
1991-06-01,1991,6,Jun,Total (Industry),6674.9
1991-07-01,1991,7,Jul,Total (Industry),7147.0
1991-08-01,1991,8,Aug,Total (Industry),7262.7
1991-09-01,1991,9,Sep,Total (Industry),6898.1
1991-10-01,1991,10,Oct,Total (Industry),7624.4
1991-11-01,1991,11,Nov,Total (Industry),7804.4
1991-12-01,1991,12,Dec,Total (Industry),9813.7
1992-01-01,1992,1,Jan,Total (Industry),7305.3
1992-02-01,1992,2,Feb,Total (Industry),6848.2
1992-03-01,1992,3,Mar,Total (Industry),7164.6
1992-04-01,1992,4,Apr,Total (Industry),7435.5
1992-05-01,1992,5,May,Total (Industry),7551.4
1992-06-01,1992,6,Jun,Total (Industry),7180.7
1992-07-01,1992,7,Jul,Total (Industry),7487.0
1992-08-01,1992,8,Aug,Total (Industry),7119.3
1992-09-01,1992,9,Sep,Total (Industry),7406.0
1992-10-01,1992,10,Oct,Total (Industry),7946.1
1992-11-01,1992,11,Nov,Total (Industry),7887.0
1992-12-01,1992,12,Dec,Total (Industry),10379.6
1993-01-01,1993,1,Jan,Total (Industry),7455.9
1993-02-01,1993,2,Feb,Total (Industry),6833.0
1993-03-01,1993,3,Mar,Total (Industry),7497.4
1993-04-01,1993,4,Apr,Total (Industry),7539.8
1993-05-01,1993,5,May,Total (Industry),7675.2
1993-06-01,1993,6,Jun,Total (Industry),7507.9
1993-07-01,1993,7,Jul,Total (Industry),7674.2
1993-08-01,1993,8,Aug,Total (Industry),7361.4
1993-09-01,1993,9,Sep,Total (Industry),7765.5
1993-10-01,1993,10,Oct,Total (Industry),8063.3
1993-11-01,1993,11,Nov,Total (Industry),8369.3
1993-12-01,1993,12,Dec,Total (Industry),11130.8
1994-01-01,1994,1,Jan,Total (Industry),7730.6
1994-02-01,1994,2,Feb,Total (Industry),7295.2
1994-03-01,1994,3,Mar,Total (Industry),8240.1
1994-04-01,1994,4,Apr,Total (Industry),7775.5
1994-05-01,1994,5,May,Total (Industry),8061.2
1994-06-01,1994,6,Jun,Total (Industry),8057.1
1994-07-01,1994,7,Jul,Total (Industry),8076.6
1994-08-01,1994,8,Aug,Total (Industry),8222.7
1994-09-01,1994,9,Sep,Total (Industry),8410.6
1994-10-01,1994,10,Oct,Total (Industry),8638.4
1994-11-01,1994,11,Nov,Total (Industry),8906.7
1994-12-01,1994,12,Dec,Total (Industry),11684.1
1995-01-01,1995,1,Jan,Total (Industry),8268.3
1995-02-01,1995,2,Feb,Total (Industry),7750.3
1995-03-01,1995,3,Mar,Total (Industry),8656.9
1995-04-01,1995,4,Apr,Total (Industry),8514.5
1995-05-01,1995,5,May,Total (Industry),8860.4
1995-06-01,1995,6,Jun,Total (Industry),8767.9
1995-07-01,1995,7,Jul,Total (Industry),8762.1
1995-08-01,1995,8,Aug,Total (Industry),8964.4
1995-09-01,1995,9,Sep,Total (Industry),8996.2
1995-10-01,1995,10,Oct,Total (Industry),9214.9
1995-11-01,1995,11,Nov,Total (Industry),9727.5
1995-12-01,1995,12,Dec,Total (Industry),12525.0
1996-01-01,1996,1,Jan,Total (Industry),9084.7
1996-02-01,1996,2,Feb,Total (Industry),8632.1
1996-03-01,1996,3,Mar,Total (Industry),9074.2
1996-04-01,1996,4,Apr,Total (Industry),8946.5
1996-05-01,1996,5,May,Total (Industry),9435.2
1996-06-01,1996,6,Jun,Total (Industry),9003.1
1996-07-01,1996,7,Jul,Total (Industry),9291.1
1996-08-01,1996,8,Aug,Total (Industry),9386.1
1996-09-01,1996,9,Sep,Total (Industry),8956.8
1996-10-01,1996,10,Oct,Total (Industry),9675.6
1996-11-01,1996,11,Nov,Total (Industry),9930.1
1996-12-01,1996,12,Dec,Total (Industry),12523.5
1997-01-01,1997,1,Jan,Total (Industry),9516.5
1997-02-01,1997,2,Feb,Total (Industry),8636.0
1997-03-01,1997,3,Mar,Total (Industry),9325.0
1997-04-01,1997,4,Apr,Total (Industry),9221.1
1997-05-01,1997,5,May,Total (Industry),9819.1
1997-06-01,1997,6,Jun,Total (Industry),9116.7
1997-07-01,1997,7,Jul,Total (Industry),9719.3
1997-08-01,1997,8,Aug,Total (Industry),9524.8
1997-09-01,1997,9,Sep,Total (Industry),9596.6
1997-10-01,1997,10,Oct,Total (Industry),10237.0
1997-11-01,1997,11,Nov,Total (Industry),10340.9
1997-12-01,1997,12,Dec,Total (Industry),13318.2
1998-01-01,1998,1,Jan,Total (Industry),10042.7
1998-02-01,1998,2,Feb,Total (Industry),8872.4
1998-03-01,1998,3,Mar,Total (Industry),9575.7
1998-04-01,1998,4,Apr,Total (Industry),9756.6
1998-05-01,1998,5,May,Total (Industry),10000.6
1998-06-01,1998,6,Jun,Total (Industry),9556.1
1998-07-01,1998,7,Jul,Total (Industry),10225.4
1998-08-01,1998,8,Aug,Total (Industry),9835.4
1998-09-01,1998,9,Sep,Total (Industry),10059.8
1998-10-01,1998,10,Oct,Total (Industry),10773.4
1998-11-01,1998,11,Nov,Total (Industry),10642.7
1998-12-01,1998,12,Dec,Total (Industry),13837.5
1999-01-01,1999,1,Jan,Total (Industry),10537.1
1999-02-01,1999,2,Feb,Total (Industry),9430.1
1999-03-01,1999,3,Mar,Total (Industry),10540.0
1999-04-01,1999,4,Apr,Total (Industry),10390.7
1999-05-01,1999,5,May,Total (Industry),10581.0
1999-06-01,1999,6,Jun,Total (Industry),10264.8
1999-07-01,1999,7,Jul,Total (Industry),10824.9
1999-08-01,1999,8,Aug,Total (Industry),10555.3
1999-09-01,1999,9,Sep,Total (Industry),10908.9
1999-10-01,1999,10,Oct,Total (Industry),11336.8
1999-11-01,1999,11,Nov,Total (Industry),11584.0
1999-12-01,1999,12,Dec,Total (Industry),15016.9
2000-01-01,2000,1,Jan,Total (Industry),10794.2
2000-02-01,2000,2,Feb,Total (Industry),10114.8
2000-03-01,2000,3,Mar,Total (Industry),10930.1
2000-04-01,2000,4,Apr,Total (Industry),10609.9
2000-05-01,2000,5,May,Total (Industry),11052.7
2000-06-01,2000,6,Jun,Total (Industry),11675.2
2000-07-01,2000,7,Jul,Total (Industry),10605.2
2000-08-01,2000,8,Aug,Total (Industry),11190.6
2000-09-01,2000,9,Sep,Total (Industry),11447.4
2000-10-01,2000,10,Oct,Total (Industry),11664.4
2000-11-01,2000,11,Nov,Total (Industry),12127.8
2000-12-01,2000,12,Dec,Total (Industry),15567.3
2001-01-01,2001,1,Jan,Total (Industry),11612.2
2001-02-01,2001,2,Feb,Total (Industry),10625.2
2001-03-01,2001,3,Mar,Total (Industry),11940.5
2001-04-01,2001,4,Apr,Total (Industry),11576.8
2001-05-01,2001,5,May,Total (Industry),12075.8
2001-06-01,2001,6,Jun,Total (Industry),11749.3
2001-07-01,2001,7,Jul,Total (Industry),12038.9
2001-08-01,2001,8,Aug,Total (Industry),12204.9
2001-09-01,2001,9,Sep,Total (Industry),11949.3
2001-10-01,2001,10,Oct,Total (Industry),12797.9
2001-11-01,2001,11,Nov,Total (Industry),13359.0
2001-12-01,2001,12,Dec,Total (Industry),16743.5
2002-01-01,2002,1,Jan,Total (Industry),12836.0
2002-02-01,2002,2,Feb,Total (Industry),11392.4
2002-03-01,2002,3,Mar,Total (Industry),12728.5
2002-04-01,2002,4,Apr,Total (Industry),12455.8
2002-05-01,2002,5,May,Total (Industry),13217.9
2002-06-01,2002,6,Jun,Total (Industry),12550.6
2002-07-01,2002,7,Jul,Total (Industry),12943.3
2002-08-01,2002,8,Aug,Total (Industry),13261.7
2002-09-01,2002,9,Sep,Total (Industry),12888.3
2002-10-01,2002,10,Oct,Total (Industry),13798.9
2002-11-01,2002,11,Nov,Total (Industry),14418.4
2002-12-01,2002,12,Dec,Total (Industry),17801.4
2003-01-01,2003,1,Jan,Total (Industry),13636.3
2003-02-01,2003,2,Feb,Total (Industry),12067.5
2003-03-01,2003,3,Mar,Total (Industry),13289.7
2003-04-01,2003,4,Apr,Total (Industry),13347.9
2003-05-01,2003,5,May,Total (Industry),13897.3
2003-06-01,2003,6,Jun,Total (Industry),13284.0
2003-07-01,2003,7,Jul,Total (Industry),14005.4
2003-08-01,2003,8,Aug,Total (Industry),13933.3
2003-09-01,2003,9,Sep,Total (Industry),14055.9
2003-10-01,2003,10,Oct,Total (Industry),15188.7
2003-11-01,2003,11,Nov,Total (Industry),15455.0
2003-12-01,2003,12,Dec,Total (Industry),19384.4
2004-01-01,2004,1,Jan,Total (Industry),14934.7
2004-02-01,2004,2,Feb,Total (Industry),13588.5
2004-03-01,2004,3,Mar,Total (Industry),14600.9
2004-04-01,2004,4,Apr,Total (Industry),14552.0
2004-05-01,2004,5,May,Total (Industry),14685.1
2004-06-01,2004,6,Jun,Total (Industry),14679.0
2004-07-01,2004,7,Jul,Total (Industry),15154.9
2004-08-01,2004,8,Aug,Total (Industry),14731.7
2004-09-01,2004,9,Sep,Total (Industry),15204.1
2004-10-01,2004,10,Oct,Total (Industry),15769.1
2004-11-01,2004,11,Nov,Total (Industry),16017.9
2004-12-01,2004,12,Dec,Total (Industry),20298.1
2005-01-01,2005,1,Jan,Total (Industry),15066.7
2005-02-01,2005,2,Feb,Total (Industry),13693.5
2005-03-01,2005,3,Mar,Total (Industry),15128.9
2005-04-01,2005,4,Apr,Total (Industry),14742.6
2005-05-01,2005,5,May,Total (Industry),15000.6
2005-06-01,2005,6,Jun,Total (Industry),15159.8
2005-07-01,2005,7,Jul,Total (Industry),15339.3
2005-08-01,2005,8,Aug,Total (Industry),15299.0
2005-09-01,2005,9,Sep,Total (Industry),15436.0
2005-10-01,2005,10,Oct,Total (Industry),16002.8
2005-11-01,2005,11,Nov,Total (Industry),16520.8
2005-12-01,2005,12,Dec,Total (Industry),20955.0
2006-01-01,2006,1,Jan,Total (Industry),15614.7
2006-02-01,2006,2,Feb,Total (Industry),14231.0
2006-03-01,2006,3,Mar,Total (Industry),15868.7
2006-04-01,2006,4,Apr,Total (Industry),15619.2
2006-05-01,2006,5,May,Total (Industry),15959.0
2006-06-01,2006,6,Jun,Total (Industry),16106.6
2006-07-01,2006,7,Jul,Total (Industry),16214.5
2006-08-01,2006,8,Aug,Total (Industry),16401.9
2006-09-01,2006,9,Sep,Total (Industry),16348.7
2006-10-01,2006,10,Oct,Total (Industry),17155.7
2006-11-01,2006,11,Nov,Total (Industry),17800.4
2006-12-01,2006,12,Dec,Total (Industry),22142.8
2007-01-01,2007,1,Jan,Total (Industry),16855.2
2007-02-01,2007,2,Feb,Total (Industry),15331.4
2007-03-01,2007,3,Mar,Total (Industry),17317.7
2007-04-01,2007,4,Apr,Total (Industry),16514.4
2007-05-01,2007,5,May,Total (Industry),17100.4
2007-06-01,2007,6,Jun,Total (Industry),17184.1
2007-07-01,2007,7,Jul,Total (Industry),17437.0
2007-08-01,2007,8,Aug,Total (Industry),17801.5
2007-09-01,2007,9,Sep,Total (Industry),17603.5
2007-10-01,2007,10,Oct,Total (Industry),18530.4
2007-11-01,2007,11,Nov,Total (Industry),19307.1
2007-12-01,2007,12,Dec,Total (Industry),23833.7
2008-01-01,2008,1,Jan,Total (Industry),18201.0
2008-02-01,2008,2,Feb,Total (Industry),16791.4
2008-03-01,2008,3,Mar,Total (Industry),17807.9
2008-04-01,2008,4,Apr,Total (Industry),17543.0
2008-05-01,2008,5,May,Total (Industry),18183.5
2008-06-01,2008,6,Jun,Total (Industry),17477.9
2008-07-01,2008,7,Jul,Total (Industry),18391.2
2008-08-01,2008,8,Aug,Total (Industry),18198.2
2008-09-01,2008,9,Sep,Total (Industry),17885.2
2008-10-01,2008,10,Oct,Total (Industry),19144.5
2008-11-01,2008,11,Nov,Total (Industry),19478.5
2008-12-01,2008,12,Dec,Total (Industry),25184.3
2009-01-01,2009,1,Jan,Total (Industry),19384.5
2009-02-01,2009,2,Feb,Total (Industry),16853.8
2009-03-01,2009,3,Mar,Total (Industry),18927.9
2009-04-01,2009,4,Apr,Total (Industry),18849.3
2009-05-01,2009,5,May,Total (Industry),19397.5
2009-06-01,2009,6,Jun,Total (Industry),18902.9
2009-07-01,2009,7,Jul,Total (Industry),19360.6
2009-08-01,2009,8,Aug,Total (Industry),19156.7
2009-09-01,2009,9,Sep,Total (Industry),19030.3
2009-10-01,2009,10,Oct,Total (Industry),20294.6
2009-11-01,2009,11,Nov,Total (Industry),20840.1
2009-12-01,2009,12,Dec,Total (Industry),25958.5
2010-01-01,2010,1,Jan,Total (Industry),19792.0
2010-02-01,2010,2,Feb,Total (Industry),17431.5
2010-03-01,2010,3,Mar,Total (Industry),19490.3
2010-04-01,2010,4,Apr,Total (Industry),19032.0
2010-05-01,2010,5,May,Total (Industry),19533.6
2010-06-01,2010,6,Jun,Total (Industry),19339.1
2010-07-01,2010,7,Jul,Total (Industry),20231.6
2010-08-01,2010,8,Aug,Total (Industry),19860.8
2010-09-01,2010,9,Sep,Total (Industry),19916.3
2010-10-01,2010,10,Oct,Total (Industry),20575.4
2010-11-01,2010,11,Nov,Total (Industry),21163.7
2010-12-01,2010,12,Dec,Total (Industry),26599.2
2011-01-01,2011,1,Jan,Total (Industry),20063.7
2011-02-01,2011,2,Feb,Total (Industry),18079.3
2011-03-01,2011,3,Mar,Total (Industry),19933.8
2011-04-01,2011,4,Apr,Total (Industry),19833.0
2011-05-01,2011,5,May,Total (Industry),19888.1
2011-06-01,2011,6,Jun,Total (Industry),19738.3
2011-07-01,2011,7,Jul,Total (Industry),20419.6
2011-08-01,2011,8,Aug,Total (Industry),20388.3
2011-09-01,2011,9,Sep,Total (Industry),20475.9
2011-10-01,2011,10,Oct,Total (Industry),21183.4
2011-11-01,2011,11,Nov,Total (Industry),21864.2
2011-12-01,2011,12,Dec,Total (Industry),27425.4
2012-01-01,2012,1,Jan,Total (Industry),20529.6
2012-02-01,2012,2,Feb,Total (Industry),19071.2
2012-03-01,2012,3,Mar,Total (Industry),20868.1
2012-04-01,2012,4,Apr,Total (Industry),20028.9
2012-05-01,2012,5,May,Total (Industry),20873.1
2012-06-01,2012,6,Jun,Total (Industry),20878.1
2012-07-01,2012,7,Jul,Total (Industry),20964.6
